Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Terrestre;Paraná;São Cristóvão e Nevis;Junho;2025;1
Aérea;Ceará;São Tome e Príncipe;Junho;2025;1
Aérea;Bahia;São Tome e Príncipe;Junho;2025;2
Aérea;São Paulo;São Tome e Príncipe;Junho;2025;1
Aérea;São Paulo;São Tome e Príncipe;Junho;2025;8
Aérea;Roraima;São Vicente e Granadinas;Junho;2025;2
Aérea;Rio de Janeiro;São Vicente e Granadinas;Junho;2025;1
Aérea;Distrito Federal;São Vicente e Granadinas;Junho;2025;1
Terrestre;Roraima;São Vicente e Granadinas;Junho;2025;1
Aérea;Amazonas;Sérvia;Junho;2025;2
Aérea;Pará;Sérvia;Junho;2025;1
Aérea;Ceará;Sérvia;Junho;2025;1
Aérea;Pernambuco;Sérvia;Junho;2025;1
Aérea;Bahia;Sérvia;Junho;2025;2
Aérea;Rio de Janeiro;Sérvia;Junho;2025;79
Aérea;São Paulo;Sérvia;Junho;2025;2
Aérea;São Paulo;Sérvia;Junho;2025;118
Aérea;Distrito Federal;Sérvia;Junho;2025;1
Terrestre;Paraná;Sérvia;Junho;2025;2
Aérea;Amazonas;Síria;Junho;2025;1
Aérea;Pará;Síria;Junho;2025;1
Aérea;Ceará;Síria;Junho;2025;1
Aérea;Rio de Janeiro;Síria;Junho;2025;2
Aérea;São Paulo;Síria;Junho;2025;34
Aérea;Ceará;Tailândia;Junho;2025;1
Aérea;Rio Grande do Norte;Tailândia;Junho;2025;1
Aérea;Rio de Janeiro;Tailândia;Junho;2025;64
Aérea;São Paulo;Tailândia;Junho;2025;2
Aérea;São Paulo;Tailândia;Junho;2025;292
Aérea;Santa Catarina;Tailândia;Junho;2025;1
Aérea;Distrito Federal;Tailândia;Junho;2025;2
Terrestre;Paraná;Tailândia;Junho;2025;16
Aérea;Amazonas;Taiwan;Junho;2025;4
Aérea;Minas Gerais;Taiwan;Junho;2025;1
Aérea;Rio de Janeiro;Taiwan;Junho;2025;27
Aérea;São Paulo;Taiwan;Junho;2025;1
Aérea;São Paulo;Taiwan;Junho;2025;217
Aérea;Paraná;Taiwan;Junho;2025;2
Aérea;Paraná;Taiwan;Junho;2025;1
Aérea;Rio Grande do Sul;Taiwan;Junho;2025;1
Aérea;Distrito Federal;Taiwan;Junho;2025;6
Terrestre;Paraná;Taiwan;Junho;2025;5
Terrestre;Paraná;Taiwan;Junho;2025;3
Aérea;São Paulo;Tanzânia;Junho;2025;6
Aérea;Mato Grosso;Tanzânia;Junho;2025;1
Marítima;Pernambuco;Tanzânia;Junho;2025;1
Aérea;Rio de Janeiro;Timor Leste;Junho;2025;5
Aérea;São Paulo;Timor Leste;Junho;2025;2
Aérea;Rio de Janeiro;Togo;Junho;2025;2
Aérea;São Paulo;Togo;Junho;2025;11
Aérea;Rio de Janeiro;Trinidad e Tobago;Junho;2025;28
Aérea;São Paulo;Trinidad e Tobago;Junho;2025;56
Aérea;Rio Grande do Sul;Trinidad e Tobago;Junho;2025;4
Aérea;Distrito Federal;Trinidad e Tobago;Junho;2025;11
Terrestre;Roraima;Trinidad e Tobago;Junho;2025;6
Terrestre;Roraima;Trinidad e Tobago;Junho;2025;1
Terrestre;Paraná;Trinidad e Tobago;Junho;2025;1
Terrestre;Paraná;Trinidad e Tobago;Junho;2025;1
Aérea;Pará;Tunísia;Junho;2025;1
Aérea;Ceará;Tunísia;Junho;2025;1
Aérea;Pernambuco;Tunísia;Junho;2025;1
Aérea;Bahia;Tunísia;Junho;2025;7
Aérea;Rio de Janeiro;Tunísia;Junho;2025;33
Aérea;São Paulo;Tunísia;Junho;2025;1
Aérea;São Paulo;Tunísia;Junho;2025;114
Aérea;Rio Grande do Sul;Tunísia;Junho;2025;1
Aérea;Amazonas;Turquia;Junho;2025;1
Aérea;Pernambuco;Turquia;Junho;2025;2
Aérea;Bahia;Turquia;Junho;2025;1
Aérea;Rio de Janeiro;Turquia;Junho;2025;110
Aérea;São Paulo;Turquia;Junho;2025;2
Aérea;São Paulo;Turquia;Junho;2025;864
Aérea;Paraná;Turquia;Junho;2025;2
Aérea;Santa Catarina;Turquia;Junho;2025;5
Aérea;Rio Grande do Sul;Turquia;Junho;2025;3
Aérea;Distrito Federal;Turquia;Junho;2025;7
Terrestre;Paraná;Turquia;Junho;2025;1
Terrestre;Paraná;Turquia;Junho;2025;25
Terrestre;Rio Grande do Sul;Turquia;Junho;2025;5
Terrestre;Mato Grosso do Sul;Turquia;Junho;2025;1
Marítima;Rio de Janeiro;Turquia;Junho;2025;2
Aérea;Pernambuco;Ucrânia;Junho;2025;5
Aérea;Bahia;Ucrânia;Junho;2025;7
Aérea;Minas Gerais;Ucrânia;Junho;2025;1
Aérea;Rio de Janeiro;Ucrânia;Junho;2025;120
Aérea;São Paulo;Ucrânia;Junho;2025;7
Aérea;São Paulo;Ucrânia;Junho;2025;199
Aérea;Santa Catarina;Ucrânia;Junho;2025;3
Aérea;Distrito Federal;Ucrânia;Junho;2025;5
Terrestre;Paraná;Ucrânia;Junho;2025;4
Terrestre;Paraná;Ucrânia;Junho;2025;17
Terrestre;Paraná;Ucrânia;Junho;2025;2
Terrestre;Rio Grande do Sul;Ucrânia;Junho;2025;1
Terrestre;Mato Grosso do Sul;Ucrânia;Junho;2025;2
Marítima;Rio de Janeiro;Ucrânia;Junho;2025;16
Marítima;Paraná;Ucrânia;Junho;2025;5
Marítima;Rio Grande do Sul;Ucrânia;Junho;2025;1
Aérea;Rio de Janeiro;Uganda;Junho;2025;9
Aérea;São Paulo;Uganda;Junho;2025;33
Terrestre;Paraná;Uganda;Junho;2025;1
Terrestre;Rio Grande do Sul;Uganda;Junho;2025;1
Terrestre;Rio Grande do Sul;Uganda;Junho;2025;2
Aérea;Roraima;Uruguai;Junho;2025;1
Aérea;Pará;Uruguai;Junho;2025;8
Aérea;Ceará;Uruguai;Junho;2025;20
Aérea;Rio Grande do Norte;Uruguai;Junho;2025;29
Aérea;Pernambuco;Uruguai;Junho;2025;873
Aérea;Alagoas;Uruguai;Junho;2025;9
Aérea;Bahia;Uruguai;Junho;2025;26
Aérea;Bahia;Uruguai;Junho;2025;1374
Aérea;Minas Gerais;Uruguai;Junho;2025;3
Aérea;Rio de Janeiro;Uruguai;Junho;2025;6573
Aérea;São Paulo;Uruguai;Junho;2025;6
Aérea;São Paulo;Uruguai;Junho;2025;4899
Aérea;São Paulo;Uruguai;Junho;2025;3
Aérea;Paraná;Uruguai;Junho;2025;122
Aérea;Santa Catarina;Uruguai;Junho;2025;36
Aérea;Rio Grande do Sul;Uruguai;Junho;2025;54
Aérea;Distrito Federal;Uruguai;Junho;2025;28
Terrestre;Rondônia;Uruguai;Junho;2025;1
Terrestre;Paraná;Uruguai;Junho;2025;2
Terrestre;Paraná;Uruguai;Junho;2025;122
Terrestre;Paraná;Uruguai;Junho;2025;1181
Terrestre;Paraná;Uruguai;Junho;2025;1
Terrestre;Santa Catarina;Uruguai;Junho;2025;6
Terrestre;Rio Grande do Sul;Uruguai;Junho;2025;1050
Terrestre;Rio Grande do Sul;Uruguai;Junho;2025;4846
Terrestre;Rio Grande do Sul;Uruguai;Junho;2025;4803
Terrestre;Rio Grande do Sul;Uruguai;Junho;2025;766
Terrestre;Rio Grande do Sul;Uruguai;Junho;2025;3960
Terrestre;Rio Grande do Sul;Uruguai;Junho;2025;1
Terrestre;Rio Grande do Sul;Uruguai;Junho;2025;37
Terrestre;Rio Grande do Sul;Uruguai;Junho;2025;233
Terrestre;Mato Grosso do Sul;Uruguai;Junho;2025;2
Terrestre;Mato Grosso do Sul;Uruguai;Junho;2025;8
Fluvial;Rio Grande do Sul;Uruguai;Junho;2025;10
Fluvial;Rio Grande do Sul;Uruguai;Junho;2025;5
Aérea;Rio de Janeiro;Uzbequistão;Junho;2025;8
Aérea;São Paulo;Uzbequistão;Junho;2025;35
Aérea;Amazonas;Venezuela;Junho;2025;143
Aérea;Pará;Venezuela;Junho;2025;4
Aérea;Ceará;Venezuela;Junho;2025;8
Aérea;Rio Grande do Norte;Venezuela;Junho;2025;2
Aérea;Pernambuco;Venezuela;Junho;2025;21
Aérea;Alagoas;Venezuela;Junho;2025;2
Aérea;Bahia;Venezuela;Junho;2025;1
Aérea;Bahia;Venezuela;Junho;2025;16
Aérea;Minas Gerais;Venezuela;Junho;2025;20
Aérea;Rio de Janeiro;Venezuela;Junho;2025;1924
Aérea;São Paulo;Venezuela;Junho;2025;19
Aérea;São Paulo;Venezuela;Junho;2025;1609
Aérea;São Paulo;Venezuela;Junho;2025;1
Aérea;Paraná;Venezuela;Junho;2025;20
Aérea;Paraná;Venezuela;Junho;2025;43
Aérea;Santa Catarina;Venezuela;Junho;2025;356
Aérea;Rio Grande do Sul;Venezuela;Junho;2025;33
Aérea;Distrito Federal;Venezuela;Junho;2025;159
Terrestre;Rondônia;Venezuela;Junho;2025;6
Terrestre;Acre;Venezuela;Junho;2025;16
Terrestre;Acre;Venezuela;Junho;2025;1
Terrestre;Amazonas;Venezuela;Junho;2025;27
Terrestre;Roraima;Venezuela;Junho;2025;10
Terrestre;Roraima;Venezuela;Junho;2025;6842
Terrestre;Amapá;Venezuela;Junho;2025;1
Terrestre;Paraná;Venezuela;Junho;2025;49
Terrestre;Paraná;Venezuela;Junho;2025;188
Terrestre;Paraná;Venezuela;Junho;2025;2
Terrestre;Santa Catarina;Venezuela;Junho;2025;2
Terrestre;Rio Grande do Sul;Venezuela;Junho;2025;2
Terrestre;Rio Grande do Sul;Venezuela;Junho;2025;40
Terrestre;Rio Grande do Sul;Venezuela;Junho;2025;10
Terrestre;Rio Grande do Sul;Venezuela;Junho;2025;1
Terrestre;Rio Grande do Sul;Venezuela;Junho;2025;7
Terrestre;Rio Grande do Sul;Venezuela;Junho;2025;8
Terrestre;Rio Grande do Sul;Venezuela;Junho;2025;29
Terrestre;Mato Grosso do Sul;Venezuela;Junho;2025;69
Terrestre;Mato Grosso do Sul;Venezuela;Junho;2025;1
Fluvial;Rio Grande do Sul;Venezuela;Junho;2025;1
Fluvial;Rio Grande do Sul;Venezuela;Junho;2025;4
Aérea;Pernambuco;Vietnã;Junho;2025;1
Aérea;Rio de Janeiro;Vietnã;Junho;2025;39
Aérea;São Paulo;Vietnã;Junho;2025;1
Aérea;São Paulo;Vietnã;Junho;2025;31
Aérea;Santa Catarina;Vietnã;Junho;2025;1
Aérea;Distrito Federal;Vietnã;Junho;2025;1
Aérea;Rio de Janeiro;Zimbábue;Junho;2025;39
Aérea;São Paulo;Zimbábue;Junho;2025;27
Terrestre;Roraima;Zimbábue;Junho;2025;1
Aérea;São Paulo;Zâmbia;Junho;2025;10
Aérea;Amazonas;África do Sul;Junho;2025;3
Aérea;Pará;África do Sul;Junho;2025;1
Aérea;Ceará;África do Sul;Junho;2025;4
Aérea;Bahia;África do Sul;Junho;2025;1
Aérea;Minas Gerais;África do Sul;Junho;2025;3
Aérea;Rio de Janeiro;África do Sul;Junho;2025;85
Aérea;São Paulo;África do Sul;Junho;2025;1
Aérea;São Paulo;África do Sul;Junho;2025;1070
Aérea;São Paulo;África do Sul;Junho;2025;3
Aérea;Santa Catarina;África do Sul;Junho;2025;2
Aérea;Mato Grosso;África do Sul;Junho;2025;1
Aérea;Distrito Federal;África do Sul;Junho;2025;4
Terrestre;Paraná;África do Sul;Junho;2025;4
Terrestre;Paraná;África do Sul;Junho;2025;11
Terrestre;Rio Grande do Sul;África do Sul;Junho;2025;2
Terrestre;Rio Grande do Sul;África do Sul;Junho;2025;1
Terrestre;Mato Grosso do Sul;África do Sul;Junho;2025;2
Terrestre;Mato Grosso do Sul;África do Sul;Junho;2025;2
Marítima;Pernambuco;África do Sul;Junho;2025;4
Marítima;Pernambuco;África do Sul;Junho;2025;1
Marítima;Bahia;África do Sul;Junho;2025;4
Aérea;Amazonas;Áustria;Junho;2025;4
Aérea;Pará;Áustria;Junho;2025;2
Aérea;Ceará;Áustria;Junho;2025;19
Aérea;Rio Grande do Norte;Áustria;Junho;2025;5
Aérea;Pernambuco;Áustria;Junho;2025;16
Aérea;Bahia;Áustria;Junho;2025;30
Aérea;Minas Gerais;Áustria;Junho;2025;3
Aérea;Rio de Janeiro;Áustria;Junho;2025;176
Aérea;São Paulo;Áustria;Junho;2025;5
Aérea;São Paulo;Áustria;Junho;2025;605
Aérea;São Paulo;Áustria;Junho;2025;1
Aérea;Paraná;Áustria;Junho;2025;2
Aérea;Paraná;Áustria;Junho;2025;2
Aérea;Santa Catarina;Áustria;Junho;2025;2
Aérea;Rio Grande do Sul;Áustria;Junho;2025;3
Aérea;Distrito Federal;Áustria;Junho;2025;5
Terrestre;Acre;Áustria;Junho;2025;3
Terrestre;Amazonas;Áustria;Junho;2025;5
Terrestre;Roraima;Áustria;Junho;2025;1
Terrestre;Paraná;Áustria;Junho;2025;15
Terrestre;Paraná;Áustria;Junho;2025;52
Terrestre;Rio Grande do Sul;Áustria;Junho;2025;6
Marítima;Pernambuco;Áustria;Junho;2025;1
Aérea;Amazonas;Índia;Junho;2025;5
Aérea;Pará;Índia;Junho;2025;1
Aérea;Ceará;Índia;Junho;2025;6
Aérea;Rio Grande do Norte;Índia;Junho;2025;1
Aérea;Pernambuco;Índia;Junho;2025;1
Aérea;Bahia;Índia;Junho;2025;1
Aérea;Minas Gerais;Índia;Junho;2025;1
Aérea;Rio de Janeiro;Índia;Junho;2025;279
Aérea;São Paulo;Índia;Junho;2025;4
Aérea;São Paulo;Índia;Junho;2025;1047
Aérea;Paraná;Índia;Junho;2025;3
Aérea;Santa Catarina;Índia;Junho;2025;2
Aérea;Distrito Federal;Índia;Junho;2025;14
Terrestre;Paraná;Índia;Junho;2025;8
Terrestre;Paraná;Índia;Junho;2025;17
Marítima;Rio Grande do Sul;Índia;Junho;2025;1
Aérea;Pernambuco;Afeganistão;Julho;2025;1
Aérea;Rio de Janeiro;Afeganistão;Julho;2025;1
Aérea;São Paulo;Afeganistão;Julho;2025;1
Terrestre;Paraná;Afeganistão;Julho;2025;1
Terrestre;Santa Catarina;Afeganistão;Julho;2025;1
Aérea;Pernambuco;Albânia;Julho;2025;1
Aérea;Bahia;Albânia;Julho;2025;1
Aérea;Rio de Janeiro;Albânia;Julho;2025;15
Aérea;São Paulo;Albânia;Julho;2025;1
Aérea;São Paulo;Albânia;Julho;2025;24
Aérea;Amazonas;Alemanha;Julho;2025;59
Aérea;Pará;Alemanha;Julho;2025;88
Aérea;Ceará;Alemanha;Julho;2025;405
Aérea;Rio Grande do Norte;Alemanha;Julho;2025;101
Aérea;Pernambuco;Alemanha;Julho;2025;644
Aérea;Alagoas;Alemanha;Julho;2025;9
Aérea;Bahia;Alemanha;Julho;2025;3
Aérea;Bahia;Alemanha;Julho;2025;862
Aérea;Minas Gerais;Alemanha;Julho;2025;147
Aérea;Rio de Janeiro;Alemanha;Julho;2025;2709
Aérea;São Paulo;Alemanha;Julho;2025;88
Aérea;São Paulo;Alemanha;Julho;2025;6913
Aérea;Paraná;Alemanha;Julho;2025;7
Aérea;Paraná;Alemanha;Julho;2025;12
Aérea;Santa Catarina;Alemanha;Julho;2025;56
Aérea;Rio Grande do Sul;Alemanha;Julho;2025;65
Aérea;Distrito Federal;Alemanha;Julho;2025;238
Terrestre;Rondônia;Alemanha;Julho;2025;6
Terrestre;Acre;Alemanha;Julho;2025;6
Terrestre;Acre;Alemanha;Julho;2025;6
Terrestre;Amazonas;Alemanha;Julho;2025;11
Terrestre;Roraima;Alemanha;Julho;2025;5
Terrestre;Roraima;Alemanha;Julho;2025;2
Terrestre;Amapá;Alemanha;Julho;2025;1
Terrestre;Paraná;Alemanha;Julho;2025;199
Terrestre;Paraná;Alemanha;Julho;2025;589
Terrestre;Paraná;Alemanha;Julho;2025;4
Terrestre;Santa Catarina;Alemanha;Julho;2025;3
Terrestre;Rio Grande do Sul;Alemanha;Julho;2025;1
Terrestre;Rio Grande do Sul;Alemanha;Julho;2025;17
Terrestre;Rio Grande do Sul;Alemanha;Julho;2025;4
Terrestre;Rio Grande do Sul;Alemanha;Julho;2025;8
Terrestre;Rio Grande do Sul;Alemanha;Julho;2025;4
Terrestre;Mato Grosso do Sul;Alemanha;Julho;2025;23
Terrestre;Mato Grosso do Sul;Alemanha;Julho;2025;9
Terrestre;Mato Grosso;Alemanha;Julho;2025;1
Marítima;São Paulo;Alemanha;Julho;2025;1
Marítima;Santa Catarina;Alemanha;Julho;2025;1
Fluvial;Amapá;Alemanha;Julho;2025;1
Fluvial;Rio Grande do Sul;Alemanha;Julho;2025;4
Fluvial;Rio Grande do Sul;Alemanha;Julho;2025;1
Aérea;Rio de Janeiro;Andorra;Julho;2025;1
Aérea;São Paulo;Andorra;Julho;2025;6
Aérea;Distrito Federal;Andorra;Julho;2025;3
Terrestre;Paraná;Andorra;Julho;2025;4
Aérea;Alagoas;Angola;Julho;2025;1
Aérea;Bahia;Angola;Julho;2025;2
Aérea;Minas Gerais;Angola;Julho;2025;2
Aérea;Rio de Janeiro;Angola;Julho;2025;40
Aérea;São Paulo;Angola;Julho;2025;5
Aérea;São Paulo;Angola;Julho;2025;745
Aérea;Rio Grande do Sul;Angola;Julho;2025;1
Aérea;Distrito Federal;Angola;Julho;2025;3
Aérea;Rio de Janeiro;Antilhas Holandesas;Julho;2025;3
Terrestre;Paraná;Antilhas Holandesas;Julho;2025;1
Aérea;Amazonas;Antígua e Barbuda;Julho;2025;1
Aérea;Rio de Janeiro;Antígua e Barbuda;Julho;2025;6
Aérea;São Paulo;Antígua e Barbuda;Julho;2025;3
Aérea;Distrito Federal;Antígua e Barbuda;Julho;2025;1
Aérea;Amazonas;Argentina;Julho;2025;24
Aérea;Pará;Argentina;Julho;2025;8
Aérea;Ceará;Argentina;Julho;2025;1237
Aérea;Rio Grande do Norte;Argentina;Julho;2025;1823
Aérea;Paraíba;Argentina;Julho;2025;544
Aérea;Pernambuco;Argentina;Julho;2025;4855
Aérea;Alagoas;Argentina;Julho;2025;601
Aérea;Bahia;Argentina;Julho;2025;1613
Aérea;Bahia;Argentina;Julho;2025;5325
Aérea;Minas Gerais;Argentina;Julho;2025;298
Aérea;Rio de Janeiro;Argentina;Julho;2025;694
Aérea;Rio de Janeiro;Argentina;Julho;2025;69702
Aérea;São Paulo;Argentina;Julho;2025;397
Aérea;São Paulo;Argentina;Julho;2025;32833
Aérea;Paraná;Argentina;Julho;2025;63
Aérea;Paraná;Argentina;Julho;2025;357
Aérea;Santa Catarina;Argentina;Julho;2025;4972
Aérea;Rio Grande do Sul;Argentina;Julho;2025;999
Aérea;Distrito Federal;Argentina;Julho;2025;3262
Terrestre;Rondônia;Argentina;Julho;2025;4
Terrestre;Rondônia;Argentina;Julho;2025;1
Terrestre;Acre;Argentina;Julho;2025;12
Terrestre;Acre;Argentina;Julho;2025;2
Terrestre;Amazonas;Argentina;Julho;2025;6
Terrestre;Roraima;Argentina;Julho;2025;5
Terrestre;Amapá;Argentina;Julho;2025;1
Terrestre;Paraná;Argentina;Julho;2025;212
Terrestre;Paraná;Argentina;Julho;2025;1253
Terrestre;Paraná;Argentina;Julho;2025;37728
Terrestre;Paraná;Argentina;Julho;2025;24
Terrestre;Paraná;Argentina;Julho;2025;183
Terrestre;Santa Catarina;Argentina;Julho;2025;3672
Terrestre;Rio Grande do Sul;Argentina;Julho;2025;22
Terrestre;Rio Grande do Sul;Argentina;Julho;2025;168
Terrestre;Rio Grande do Sul;Argentina;Julho;2025;101
Terrestre;Rio Grande do Sul;Argentina;Julho;2025;153
Terrestre;Rio Grande do Sul;Argentina;Julho;2025;1908
Terrestre;Rio Grande do Sul;Argentina;Julho;2025;50
Terrestre;Rio Grande do Sul;Argentina;Julho;2025;4708
Terrestre;Rio Grande do Sul;Argentina;Julho;2025;12307
Terrestre;Mato Grosso do Sul;Argentina;Julho;2025;19
Terrestre;Mato Grosso do Sul;Argentina;Julho;2025;45
Terrestre;Mato Grosso;Argentina;Julho;2025;2
Marítima;Santa Catarina;Argentina;Julho;2025;29
Marítima;São Paulo;Argentina;Julho;2025;5
Marítima;Santa Catarina;Argentina;Julho;2025;6
Marítima;Rio Grande do Sul;Argentina;Julho;2025;13
Fluvial;Pará;Argentina;Julho;2025;1
Fluvial;Amapá;Argentina;Julho;2025;1
Fluvial;Rio Grande do Sul;Argentina;Julho;2025;4933
Fluvial;Rio Grande do Sul;Argentina;Julho;2025;4291
Aérea;Pernambuco;Argélia;Julho;2025;1
Aérea;Rio de Janeiro;Argélia;Julho;2025;4
Aérea;São Paulo;Argélia;Julho;2025;1
Aérea;São Paulo;Argélia;Julho;2025;32
Terrestre;Acre;Argélia;Julho;2025;1
Terrestre;Rio Grande do Sul;Argélia;Julho;2025;2
Aérea;Bahia;Armênia;Julho;2025;1
Aérea;Rio de Janeiro;Armênia;Julho;2025;14
Aérea;São Paulo;Armênia;Julho;2025;26
Terrestre;Paraná;Armênia;Julho;2025;2
Terrestre;Rio Grande do Sul;Armênia;Julho;2025;1
Aérea;Rio de Janeiro;Arábia Saudita;Julho;2025;78
Aérea;São Paulo;Arábia Saudita;Julho;2025;176
Aérea;Amazonas;Austrália;Julho;2025;7
Aérea;Pará;Austrália;Julho;2025;1
Aérea;Ceará;Austrália;Julho;2025;1
Aérea;Pernambuco;Austrália;Julho;2025;5
Aérea;Bahia;Austrália;Julho;2025;1
Aérea;Minas Gerais;Austrália;Julho;2025;31
Aérea;Rio de Janeiro;Austrália;Julho;2025;687
Aérea;São Paulo;Austrália;Julho;2025;8
Aérea;São Paulo;Austrália;Julho;2025;1948
Aérea;Paraná;Austrália;Julho;2025;10
Aérea;Paraná;Austrália;Julho;2025;24
Aérea;Santa Catarina;Austrália;Julho;2025;17
Aérea;Rio Grande do Sul;Austrália;Julho;2025;49
Aérea;Distrito Federal;Austrália;Julho;2025;30
Terrestre;Paraná;Austrália;Julho;2025;8
Terrestre;Paraná;Austrália;Julho;2025;326
Terrestre;Rio Grande do Sul;Austrália;Julho;2025;1
Terrestre;Rio Grande do Sul;Austrália;Julho;2025;1
Terrestre;Mato Grosso do Sul;Austrália;Julho;2025;6
Aérea;Minas Gerais;Azerbaijão;Julho;2025;2
Aérea;São Paulo;Azerbaijão;Julho;2025;7
Aérea;Minas Gerais;Bahamas;Julho;2025;1
Aérea;Rio de Janeiro;Bahamas;Julho;2025;16
Aérea;São Paulo;Bahamas;Julho;2025;9
Aérea;Distrito Federal;Bahamas;Julho;2025;5
Terrestre;Mato Grosso do Sul;Bahamas;Julho;2025;1
Aérea;Rio de Janeiro;Bangladesh;Julho;2025;7
Aérea;São Paulo;Bangladesh;Julho;2025;39
Aérea;Distrito Federal;Bangladesh;Julho;2025;2
Aérea;Minas Gerais;Barbados;Julho;2025;3
Aérea;Rio de Janeiro;Barbados;Julho;2025;3
Aérea;São Paulo;Barbados;Julho;2025;15
Aérea;Distrito Federal;Barbados;Julho;2025;7
Aérea;Rio de Janeiro;Barein;Julho;2025;1
Aérea;São Paulo;Barein;Julho;2025;1
Aérea;São Paulo;Barein;Julho;2025;2
Aérea;Amazonas;Belize;Julho;2025;1
Aérea;Rio de Janeiro;Belize;Julho;2025;5
Aérea;São Paulo;Belize;Julho;2025;11
Aérea;Distrito Federal;Belize;Julho;2025;2
Terrestre;Mato Grosso do Sul;Belize;Julho;2025;2
Aérea;Rio de Janeiro;Benin;Julho;2025;3
Aérea;São Paulo;Benin;Julho;2025;16
Aérea;Amazonas;Bielorússia;Julho;2025;1
Aérea;Pará;Bielorússia;Julho;2025;1
Aérea;Bahia;Bielorússia;Julho;2025;2
Aérea;Rio de Janeiro;Bielorússia;Julho;2025;13
Aérea;São Paulo;Bielorússia;Julho;2025;48
Aérea;Santa Catarina;Bielorússia;Julho;2025;3
Aérea;Distrito Federal;Bielorússia;Julho;2025;1
Terrestre;Paraná;Bielorússia;Julho;2025;4
Aérea;Amazonas;Bolívia;Julho;2025;1
Aérea;Pará;Bolívia;Julho;2025;2
Aérea;Ceará;Bolívia;Julho;2025;1
Aérea;Pernambuco;Bolívia;Julho;2025;4
Aérea;Bahia;Bolívia;Julho;2025;13
Aérea;Minas Gerais;Bolívia;Julho;2025;4
Aérea;Rio de Janeiro;Bolívia;Julho;2025;149
Aérea;São Paulo;Bolívia;Julho;2025;1
Aérea;São Paulo;Bolívia;Julho;2025;5483
Aérea;Paraná;Bolívia;Julho;2025;8
Aérea;Paraná;Bolívia;Julho;2025;2
Aérea;Santa Catarina;Bolívia;Julho;2025;28
Aérea;Rio Grande do Sul;Bolívia;Julho;2025;3
Aérea;Mato Grosso;Bolívia;Julho;2025;1
Aérea;Distrito Federal;Bolívia;Julho;2025;7
Terrestre;Rondônia;Bolívia;Julho;2025;439
Terrestre;Rondônia;Bolívia;Julho;2025;4
Terrestre;Acre;Bolívia;Julho;2025;22
Terrestre;Acre;Bolívia;Julho;2025;573
Terrestre;Roraima;Bolívia;Julho;2025;1
Terrestre;Amapá;Bolívia;Julho;2025;5
Terrestre;Paraná;Bolívia;Julho;2025;132
Terrestre;Paraná;Bolívia;Julho;2025;86
Terrestre;Paraná;Bolívia;Julho;2025;1
Terrestre;Rio Grande do Sul;Bolívia;Julho;2025;2
Terrestre;Rio Grande do Sul;Bolívia;Julho;2025;1
Terrestre;Rio Grande do Sul;Bolívia;Julho;2025;1
Terrestre;Rio Grande do Sul;Bolívia;Julho;2025;1
Terrestre;Rio Grande do Sul;Bolívia;Julho;2025;3
Terrestre;Rio Grande do Sul;Bolívia;Julho;2025;30
Terrestre;Mato Grosso do Sul;Bolívia;Julho;2025;3721
Terrestre;Mato Grosso do Sul;Bolívia;Julho;2025;26
Terrestre;Mato Grosso;Bolívia;Julho;2025;122
Fluvial;Amapá;Bolívia;Julho;2025;1
Fluvial;Rio Grande do Sul;Bolívia;Julho;2025;8
Aérea;São Paulo;Botsuana;Julho;2025;9
Aérea;Amazonas;Bulgária;Julho;2025;1
Aérea;Pará;Bulgária;Julho;2025;1
Aérea;Ceará;Bulgária;Julho;2025;2
Aérea;Pernambuco;Bulgária;Julho;2025;1
Aérea;Bahia;Bulgária;Julho;2025;2
Aérea;Minas Gerais;Bulgária;Julho;2025;1
Aérea;Rio de Janeiro;Bulgária;Julho;2025;55
Aérea;São Paulo;Bulgária;Julho;2025;3
Aérea;São Paulo;Bulgária;Julho;2025;78
Aérea;Distrito Federal;Bulgária;Julho;2025;3
Terrestre;Paraná;Bulgária;Julho;2025;2
Terrestre;Paraná;Bulgária;Julho;2025;34
Aérea;Rio de Janeiro;Burkina Faso;Julho;2025;1
Aérea;São Paulo;Burkina Faso;Julho;2025;4
Aérea;Distrito Federal;Burkina Faso;Julho;2025;2
Aérea;Rio de Janeiro;Burundi;Julho;2025;1
Aérea;São Paulo;Burundi;Julho;2025;3
Aérea;Minas Gerais;Butão;Julho;2025;1
Aérea;São Paulo;Butão;Julho;2025;2
Aérea;Amazonas;Bélgica;Julho;2025;33
Aérea;Pará;Bélgica;Julho;2025;18
Aérea;Ceará;Bélgica;Julho;2025;183
Aérea;Rio Grande do Norte;Bélgica;Julho;2025;23
